 ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action,ray1
,16.85285,4.001419,5.350165,14.84887,0.2791602,-32.17559,21.50154,,LEFT_ACCELERATE,4.655512
,15.91325,3.792039,5.589733,15.58658,0.2791638,-30.88432,21.60148,,LEFT_ACCELERATE,4.379575
,15.20322,3.582836,5.822764,16.22393,0.2791654,-29.53087,21.70197,,LEFT_ACCELERATE,4.122502
,16.85956,3.330483,6.229711,16.8628,0.2791621,-28.12695,21.80553,,LEFT_ACCELERATE,3.681767
,17.28701,2.990239,6.680497,17.45092,0.2791606,-26.80261,21.90284,,LEFT_ACCELERATE,3.233958
,16.35721,2.610835,7.042792,17.97647,0.2791624,-25.38842,22.00419,,LEFT_ACCELERATE,2.83619
,17.28343,2.230268,7.538463,18.46021,0.2791613,-24.01191,22.10215,,ACCELERATE,2.345794
,18.3092,1.742145,8.066966,18.96788,0.2791607,-22.59895,22.20295,,LEFT_ACCELERATE,1.812887
,17.33438,1.261654,8.386486,19.41093,0.2791635,-21.19012,22.30218,,LEFT_ACCELERATE,1.356024
,14.96597,0.9290824,8.455169,19.69481,0.2791843,-19.75071,22.40091,,LEFT_ACCELERATE,1.093998
,12.36457,0.8492342,8.359648,19.74752,0.27921,-18.27595,22.50036,,LEFT_ACCELERATE,1.150542
,10.25002,1.083534,8.194634,19.50778,0.2792096,-16.75019,22.60454,,LEFT_ACCELERATE,1.762593
,8.887163,1.574082,7.940026,19.05467,0.2791932,-15.33936,22.70433,,LEFT_ACCELERATE,3.022504
,8.057237,2.160526,7.479246,18.5174,0.279168,-13.97315,22.80298,,RIGHT_ACCELERATE,4.445994
,7.73049,2.603787,6.913529,18.068,0.2791709,-12.56414,22.90239,,RIGHT_ACCELERATE,5.008305
,7.311308,3.003811,6.492837,17.6742,0.2791606,-11.12216,23.00276,,RIGHT_ACCELERATE,5.708935
,7.041235,3.337085,6.08901,17.33054,0.2791661,-9.711446,23.10029,,RIGHT_ACCELERATE,6.073514
,6.904536,3.583009,5.766925,17.06243,0.2791648,-8.209162,23.20279,,RIGHT_ACCELERATE,6.188525
,6.777859,3.791959,5.510846,16.84377,0.2791651,-6.742424,23.30239,,RIGHT_ACCELERATE,6.307867
,6.984162,3.87819,5.354425,16.73407,0.2791684,-5.280119,23.40093,,RIGHT_ACCELERATE,5.988917
,6.999322,3.934892,5.286439,16.67134,0.2791618,-3.728171,23.50522,,RIGHT_ACCELERATE,5.971595
,7.112466,3.975542,5.231934,16.62824,0.279162,-2.272419,23.60302,,RIGHT_ACCELERATE,5.858333
,7.610939,3.924463,5.277273,16.68125,0.2791641,-0.778468,23.70345,,RIGHT_ACCELERATE,5.44434
,7.821262,3.836551,5.367453,16.76832,0.2791624,0.705046,23.80323,,ACCELERATE,5.270354
,7.919897,3.767864,5.436094,16.83885,0.2791593,2.145102,23.90002,,ACCELERATE,5.176852
,8.016608,3.70013,5.503766,16.90363,0.2791608,3.68574,24.00355,,ACCELERATE,5.084914
,8.095494,3.645127,5.558729,16.95847,0.2791591,5.14639,24.10168,,ACCELERATE,5.010011
,8.170624,3.592938,5.610891,17.01086,0.2791611,6.660301,24.20338,,ACCELERATE,4.938757
,8.241937,3.543532,5.660276,17.0598,0.2791596,8.160185,24.30413,,ACCELERATE,4.871182
,8.281736,3.499558,5.703565,17.10311,0.2791601,9.595819,24.40055,,LEFT_ACCELERATE,4.823504
,8.090465,3.490489,5.709531,17.10889,0.2791601,11.1365,24.50401,,ACCELERATE,4.926575
,8.08021,3.49578,5.704234,17.10403,0.2791598,12.61808,24.60347,,ACCELERATE,4.935714
,8.076636,3.498355,5.701659,17.10159,0.2791606,14.08459,24.70193,,ACCELERATE,4.939303
,8.07547,3.499269,5.700746,17.10075,0.2791603,15.59021,24.80301,,ACCELERATE,4.940516
,8.07587,3.499019,5.700995,17.10103,0.2791601,17.09127,24.90378,,ACCELERATE,4.940132
,8.077255,3.498031,5.701983,17.10204,0.2791601,18.56693,25.00285,,ACCELERATE,4.93875
,8.079318,3.496535,5.703479,17.10355,0.2791607,20.0658,25.10347,,ACCELERATE,4.936672
,8.0818,3.494727,5.705287,17.10537,0.2791595,21.55111,25.20319,,ACCELERATE,4.934166
,8.084501,3.492751,5.707263,17.10734,0.2791607,22.99888,25.30038,,ACCELERATE,4.931433
,8.087569,3.49051,5.709504,17.10959,0.2791601,24.54687,25.40431,,ACCELERATE,4.928339
,8.09059,3.488295,5.711718,17.11182,0.2791606,26.01929,25.50316,,ACCELERATE,4.925282
,8.093729,3.485993,5.71402,17.11411,0.2791597,27.50921,25.60319,,ACCELERATE,4.922104
,8.096847,3.483704,5.716309,17.11641,0.27916,28.98084,25.70199,,ACCELERATE,4.918948
,8.100017,3.481371,5.718641,17.11873,0.2791608,30.47024,25.80198,,ACCELERATE,4.915729
,8.123531,3.479006,5.721006,17.12108,0.2791598,31.97506,25.90301,,ACCELERATE,4.912471
,8.282323,3.476719,5.723293,17.12338,0.2791606,33.4489,26.00195,,ACCELERATE,4.909317
,8.357186,3.493903,5.708311,17.10344,0.2791599,34.96239,26.1036,,LEFT_ACCELERATE,4.993865
,7.745571,3.647427,5.603471,16.96265,0.2791737,36.4376,26.20326,,LEFT_ACCELERATE,5.419131
,7.128191,3.942604,5.371522,16.66623,0.2791717,37.87897,26.30219,,LEFT_ACCELERATE,5.935133
,7.064544,4.199496,5.068,16.30869,0.2791664,39.32791,26.40241,,ACCELERATE,6.08915
,7.423716,4.353577,4.86006,15.96958,0.2791613,40.74825,26.50046,,LEFT_ACCELERATE,6.013789
,7.378648,4.496796,4.722905,15.55108,0.2791629,42.23549,26.60427,,LEFT_ACCELERATE,6.113823
,7.27743,4.64458,4.55954,15.03984,0.279167,43.61364,26.70303,,LEFT_ACCELERATE,6.252401
,8.519598,4.722319,4.47493,14.49105,0.2791623,45.02236,26.80454,,ACCELERATE,6.038829
,-1.0,4.703018,4.526212,13.94993,0.2791613,46.40152,26.90402,,LEFT_ACCELERATE,5.775875
,-1.0,4.648633,4.574096,13.33551,0.2791695,47.69324,27.00019,,LEFT_ACCELERATE,5.722732
,9.37052,4.667318,4.53297,12.48834,0.2791955,48.98752,27.10437,,LEFT_ACCELERATE,5.923769
,6.981163,4.839864,4.376035,11.48258,0.2792146,50.04601,27.20284,,LEFT_ACCELERATE,6.476032
,5.567625,5.192583,4.112624,10.29797,0.2792189,50.89375,27.30119,,LEFT_ACCELERATE,7.323636
,4.382242,5.761052,3.708381,8.91613,0.2792176,51.52652,27.40396,,LEFT_ACCELERATE,8.563005
,3.461689,6.429655,3.18001,7.527427,0.2792046,51.8969,27.50107,,LEFT_ACCELERATE,9.830336
,2.675057,7.109428,2.512547,6.069011,0.279188,52.11266,27.60034,,LEFT_ACCELERATE,10.83514
,1.986543,7.713736,1.827797,4.510999,0.2791736,52.25763,27.70546,,LEFT_ACCELERATE,11.47495
,1.316472,8.309749,1.222298,3.064694,0.2791746,52.27495,27.8027,,LEFT_ACCELERATE,12.39738
,0.8017824,8.653002,0.6814818,1.587423,0.279158,52.27466,27.90312,,RIGHT_ACCELERATE,12.15656
,0.8298979,8.648294,0.5590634,0.1708225,0.2791278,52.54156,28.00296,,RIGHT_ACCELERATE,10.5891
,1.279081,8.53724,0.7373297,-1.210505,0.2791856,52.95546,28.10169,,RIGHT_ACCELERATE,9.870427
,2.073482,8.317834,1.067814,-2.613103,0.2791496,53.40162,28.20114,,ACCELERATE,9.334467
,3.029323,8.00293,1.501101,-4.071751,0.2791638,53.85634,28.30372,,ACCELERATE,8.819227
,3.937299,7.619104,1.956699,-5.500853,0.2791579,54.29434,28.40407,,LEFT_ACCELERATE,8.330541
,4.399261,7.152774,2.33163,-6.933378,0.2791633,54.67617,28.50368,,LEFT_ACCELERATE,8.089462
,4.605122,6.792436,2.595325,-8.358338,0.2791628,54.9527,28.60117,,LEFT_ACCELERATE,7.985089
,5.08234,6.507473,2.874871,-9.878736,0.279162,55.23105,28.70495,,ACCELERATE,7.668884
,5.556666,6.239717,3.142798,-11.28366,0.2791611,55.49643,28.80094,,LEFT_ACCELERATE,7.352749
,5.771964,5.944266,3.387752,-12.7395,0.2791606,55.74743,28.90015,,LEFT_ACCELERATE,7.185297
,5.715688,5.736509,3.535417,-14.21824,0.2791624,55.91341,29.0001,,LEFT_ACCELERATE,7.209692
,5.934633,5.579697,3.687689,-15.71367,0.2791619,56.0676,29.10104,,LEFT_ACCELERATE,7.037702
,5.825518,5.436141,3.792751,-17.2144,0.2791618,56.18293,29.20213,,LEFT_ACCELERATE,7.123246
,5.740673,5.377827,3.836078,-18.68127,0.2791606,56.23206,29.30068,,ACCELERATE,7.209024
,5.839351,5.321613,3.892246,-20.20801,0.2791607,56.28917,29.40326,,ACCELERATE,7.109606
,6.0837,5.258408,3.955526,-21.66054,0.2791614,56.35234,29.50086,,ACCELERATE,6.934106
,6.625084,5.187582,4.026404,-23.16986,0.2791603,56.42392,29.6023,,LEFT_ACCELERATE,6.670336
,7.168222,5.121735,4.086273,-24.6607,0.2791613,56.4696,29.70247,,LEFT_ACCELERATE,6.48147
,7.073667,5.11287,4.088396,-26.14276,0.2791679,56.39414,29.80224,,LEFT_ACCELERATE,6.517551
,7.749968,5.117852,4.101542,-27.60455,0.2791652,56.23165,29.90101,,ACCELERATE,6.373735
,-1.0,5.036918,4.237506,-29.09248,0.2791621,56.07023,30.00149,,LEFT_ACCELERATE,5.995428
,-1.0,4.872271,4.446098,-30.56596,0.279161,55.88227,30.10126,,LEFT_ACCELERATE,5.680588
,-1.0,4.703369,4.589225,-32.027,0.2791784,55.55606,30.20196,,LEFT_ACCELERATE,5.551126
,-1.0,4.633949,4.596016,-33.38709,0.2792013,55.03463,30.30008,,LEFT_ACCELERATE,5.696262
,7.778168,4.735635,4.469184,-34.68031,0.2792162,54.23515,30.40265,,LEFT_ACCELERATE,6.193737
,6.160538,5.022052,4.23155,-35.77078,0.2792101,53.2343,30.50256,,LEFT_ACCELERATE,6.908614
,5.283198,5.400902,3.891266,-36.71093,0.2791923,52.08012,30.60283,,LEFT_ACCELERATE,7.545758
,4.869674,5.743009,3.51742,-37.56432,0.2791759,50.85289,30.70326,,LEFT_ACCELERATE,7.85242
,5.032662,5.937134,3.26561,-38.39246,0.2791669,49.65351,30.80114,,ACCELERATE,7.699993
,5.773666,5.999043,3.209544,-39.25689,0.2791606,48.46059,30.90007,,ACCELERATE,7.359866
,7.034122,5.937308,3.319633,-40.1607,0.2791615,47.21459,31.00344,,LEFT_ACCELERATE,7.004352
,7.20933,5.832548,3.426652,-40.9301,0.2791693,45.9722,31.1017,,LEFT_ACCELERATE,6.897825
,6.251524,5.77402,3.445855,-41.55124,0.279198,44.56605,31.20524,,LEFT_ACCELERATE,7.083412
,5.346505,5.8499,3.347574,-41.90969,0.2791977,43.1838,31.30141,,LEFT_ACCELERATE,7.499806
,4.852571,6.007288,3.190408,-42.10947,0.2791839,41.73071,31.40006,,LEFT_ACCELERATE,7.833779
,4.805289,6.132893,3.06479,-42.24774,0.2791703,40.22317,31.50172,,LEFT_ACCELERATE,7.884804
,4.797527,6.17563,3.03608,-42.37059,0.279163,38.73548,31.60197,,LEFT_ACCELERATE,7.931796
,6.489734,4.611081,4.58892,15.98893,0.2756145,3.10501,0.3733333,,NONE,6.521032
,6.489841,4.611082,4.588919,15.98893,0.2756913,3.105009,0.4131556,,NONE,6.520924
,6.489842,4.61108,4.588921,15.98893,0.2757109,3.105009,0.4315274,,NONE,6.520921
,6.489844,4.611079,4.588922,15.98893,0.2757159,3.105009,0.437064,,NONE,6.520922
,6.48985,4.611075,4.588926,15.98893,0.2757411,3.10501,0.5025808,,NONE,6.520916
,6.489858,4.611071,4.588931,15.98894,0.2757452,3.105009,0.6015483,,NONE,6.520909
,6.489864,4.611066,4.588935,15.98894,0.2757449,3.105014,0.7042148,,NONE,6.5209
,6.489871,4.611061,4.58894,15.98895,0.2757437,3.105014,0.8044313,,NONE,6.520895
,6.489878,4.611056,4.588945,15.98895,0.2757441,3.105014,0.9030767,,NONE,6.52089
,6.489885,4.611052,4.58895,15.98896,0.2757448,3.105014,1.000209,,NONE,6.520882
,6.489885,4.61105,4.588952,15.98896,0.2757438,3.105014,1.104567,,NONE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105014,1.200436,,NONE,6.520879
,6.489884,4.611051,4.588951,15.98896,0.2757435,3.105016,1.300849,,NONE,6.520878
,6.489884,4.611051,4.588951,15.98896,0.2757428,3.105016,1.404494,,NONE,6.520879
,6.489884,4.611051,4.588951,15.98896,0.275744,3.105016,1.502694,,NONE,6.520878
,6.489884,4.611051,4.588951,15.98896,0.2757436,3.105016,1.603363,,NONE,6.520878
,6.489885,4.611051,4.588951,15.98896,0.2757444,3.105016,1.702521,,NONE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757446,3.105016,1.804328,,NONE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757446,3.105016,1.900463,,NONE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757445,3.105016,2.003148,,NONE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.275744,3.105016,2.101994,,NONE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757446,3.105016,2.202873,,NONE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757445,3.105016,2.302787,,NONE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757445,3.105016,2.402291,,NONE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757445,3.105016,2.502585,,NONE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105016,2.602964,,NONE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757442,3.105016,2.703806,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105016,2.800432,,ACCELERATE,6.520879
,6.489886,4.611051,4.588951,15.98896,0.2757444,3.105016,2.902782,,ACCELERATE,6.520879
,6.489886,4.611051,4.588951,15.98896,0.2757444,3.105016,3.001348,,ACCELERATE,6.520879
,6.489863,4.611048,4.588953,15.98896,0.2757256,3.145255,3.10315,,ACCELERATE,6.520904
,6.489805,4.61104,4.588961,15.98897,0.2757063,3.323731,3.201581,,ACCELERATE,6.520962
,6.489733,4.611033,4.588968,15.98898,0.2756981,3.653294,3.303754,,ACCELERATE,6.521033
,6.489589,4.611005,4.588996,15.98897,0.2855288,4.10245,3.403263,,ACCELERATE,6.521179
,6.489355,4.611073,4.588928,15.98893,0.2778437,4.661062,3.501424,,ACCELERATE,6.521413
,6.489228,4.611134,4.588868,15.98886,0.280298,5.34399,3.600772,,ACCELERATE,6.521539
,6.489079,4.611207,4.588794,15.9888,0.2789018,6.16892,3.704133,,ACCELERATE,6.521688
,6.488863,4.611277,4.588725,15.98872,0.2793045,7.077833,3.805345,,ACCELERATE,6.521904
,6.488675,4.61136,4.588642,15.98864,0.2790771,8.043964,3.903298,,ACCELERATE,6.522096
,6.488433,4.611455,4.588546,15.98854,0.2792319,9.074663,4.000245,,ACCELERATE,6.522336
,6.488166,4.611573,4.588428,15.98843,0.2791348,10.22785,4.101974,,ACCELERATE,6.522604
,6.487868,4.61171,4.588292,15.98829,0.27918,11.40291,4.200246,,ACCELERATE,6.522902
,6.487525,4.611876,4.588126,15.98812,0.2791546,12.68671,4.302864,,ACCELERATE,6.523247
,6.487152,4.612062,4.587939,15.98793,0.2791643,14.00119,4.403987,,ACCELERATE,6.523621
,6.486753,4.612269,4.587732,15.98773,0.2791579,15.32433,4.50261,,ACCELERATE,6.52402
,6.486318,4.612502,4.587499,15.98749,0.2791612,16.67055,4.600349,,ACCELERATE,6.524453
,6.485827,4.612771,4.58723,15.98722,0.2791587,18.11103,4.702579,,ACCELERATE,6.524946
,6.485301,4.613065,4.586936,15.98693,0.279159,19.56851,4.804018,,ACCELERATE,6.525474
,6.484748,4.613379,4.586623,15.98661,0.2791584,21.00034,4.902076,,ACCELERATE,6.526026
,6.484158,4.61372,4.586281,15.98627,0.2791575,22.46099,5.000762,,ACCELERATE,6.526621
,6.483516,4.614094,4.585907,15.98589,0.2791588,23.96183,5.101531,,ACCELERATE,6.52726
,6.48286,4.614487,4.585515,15.9855,0.2791611,25.44415,5.201048,,ACCELERATE,6.527925
,6.482151,4.61491,4.585091,15.98508,0.2791599,26.93938,5.301431,,ACCELERATE,6.528629
,6.481408,4.615361,4.584641,15.98462,0.2791603,28.44923,5.402795,,ACCELERATE,6.529375
,6.480655,4.615821,4.584181,15.98416,0.2791594,29.90686,5.500653,,ACCELERATE,6.530131
,6.47983,4.616327,4.583675,15.98364,0.27916,31.47564,5.605972,,ACCELERATE,6.530955
,6.493082,4.616855,4.583147,15.98312,0.2791601,32.94875,5.704869,,ACCELERATE,6.517094
,6.616958,4.617386,4.582616,15.9826,0.2791598,34.39915,5.80224,,ACCELERATE,6.440573
,6.961176,4.617948,4.582054,15.98203,0.2791594,35.8681,5.900858,,ACCELERATE,6.277675
,7.598559,4.614017,4.585087,15.97817,0.2791604,37.36485,6.001345,,LEFT_ACCELERATE,6.056573
,7.743431,4.621111,4.576746,15.90185,0.2791638,38.87846,6.103196,,LEFT_ACCELERATE,6.048707
,7.025922,4.714986,4.491879,15.66173,0.279185,40.31947,6.20151,,LEFT_ACCELERATE,6.344277
,6.359517,4.912899,4.309161,15.22932,0.2791808,41.73829,6.301306,,LEFT_ACCELERATE,6.741861
,6.312058,5.111803,4.101734,14.68587,0.2791704,43.16917,6.404108,,LEFT_ACCELERATE,6.842023
,7.17797,5.18795,4.011578,14.17635,0.2791643,44.52564,6.501401,,ACCELERATE,6.594518
,-1.0,5.157808,4.083201,13.67201,0.2791606,45.92764,6.601437,,ACCELERATE,6.215196
,-1.0,5.025278,4.295753,13.14114,0.2791601,47.37612,6.705029,,LEFT_ACCELERATE,5.821733
,-1.0,4.84212,4.472932,12.53336,0.2791716,48.70632,6.803376,,LEFT_ACCELERATE,5.63203
,-1.0,4.721516,4.536942,11.75792,0.2791952,49.93502,6.901217,,LEFT_ACCELERATE,5.652165
,9.101906,4.735907,4.46746,10.77072,0.2792121,51.01782,7.000017,,LEFT_ACCELERATE,5.979695
,7.231064,4.904214,4.300431,9.575068,0.2791994,51.94489,7.101965,,LEFT_ACCELERATE,6.422372
,6.634394,5.108427,4.096064,8.306635,0.2791853,52.71474,7.201737,,LEFT_ACCELERATE,6.70467
,6.995363,5.24867,3.952396,6.985822,0.2791705,53.45183,7.303316,,ACCELERATE,6.646657
,8.636209,5.249554,3.993866,5.726405,0.2791641,54.18481,7.401168,,ACCELERATE,6.317683
,11.91147,5.130849,4.21639,4.450627,0.2791607,54.95512,7.501227,,LEFT_ACCELERATE,5.890486
,12.58813,4.903302,4.49942,3.110426,0.2791615,55.71115,7.604601,,LEFT_ACCELERATE,5.542128
,10.76412,4.682168,4.660833,1.783526,0.2791817,56.28685,7.701922,,LEFT_ACCELERATE,5.439098
,8.769355,4.562743,4.682646,0.3423596,0.2791955,56.66947,7.802356,,LEFT_ACCELERATE,5.585621
,7.782027,4.576412,4.643322,-1.121282,0.2791846,56.85997,7.901649,,LEFT_ACCELERATE,5.786585
,7.067425,4.618264,4.582788,-2.607846,0.27918,56.9305,8.001704,,LEFT_ACCELERATE,6.083411
,6.097403,4.768785,4.443085,-4.077754,0.2791846,56.82482,8.10088,,LEFT_ACCELERATE,6.94292
,5.400395,5.035879,4.213094,-5.562226,0.2791776,56.58033,8.201972,,LEFT_ACCELERATE,7.942174
,5.021498,5.305164,3.954094,-7.03029,0.2791665,56.32103,8.302097,,RIGHT_ACCELERATE,8.464162
,4.979309,5.45542,3.767139,-8.491508,0.2791676,56.15408,8.400947,,RIGHT_ACCELERATE,8.29527
,4.885881,5.558469,3.657348,-10.03247,0.279162,56.04686,8.504664,,RIGHT_ACCELERATE,8.350333
,4.902411,5.625789,3.579082,-11.48663,0.2791644,55.9772,8.602439,,RIGHT_ACCELERATE,8.223052
,5.24278,5.592312,3.610806,-12.99893,0.2791671,56.01395,8.704087,,RIGHT_ACCELERATE,7.708282
,5.40726,5.516854,3.688854,-14.43396,0.2791624,56.08978,8.800572,,ACCELERATE,7.536588
,5.512528,5.444798,3.760895,-15.93403,0.2791595,56.16094,8.901392,,ACCELERATE,7.438566
,5.607769,5.379221,3.826426,-17.44647,0.2791609,56.22624,9.003025,,ACCELERATE,7.349967
,5.694035,5.319936,3.88568,-18.91766,0.2791593,56.28568,9.101874,,ACCELERATE,7.269643
,5.798982,5.260865,3.944726,-20.44201,0.2791603,56.34443,9.204287,,ACCELERATE,7.153715
,6.047488,5.205256,4.000318,-21.9351,0.2791592,56.40009,9.304594,,ACCELERATE,6.961645
,6.527535,5.152018,4.052583,-23.42636,0.2791602,56.452,9.404772,,LEFT_ACCELERATE,6.709187
,6.684719,5.13492,4.063048,-24.89025,0.2791623,56.44244,9.503137,,LEFT_ACCELERATE,6.649874
,6.169932,5.207627,3.991319,-26.34133,0.2791831,56.2762,9.601415,,LEFT_ACCELERATE,6.921942
,5.604979,5.390461,3.829392,-27.78447,0.2791797,55.91867,9.701443,,LEFT_ACCELERATE,7.301383
,5.535687,5.562822,3.643126,-29.20181,0.2791713,55.46578,9.80138,,LEFT_ACCELERATE,7.352224
,6.222706,5.629141,3.570959,-30.60623,0.2791626,55.02175,9.900279,,ACCELERATE,7.07264
,8.371855,5.58818,3.656456,-32.07183,0.2791611,54.57687,10.00311,,LEFT_ACCELERATE,6.68119
,-1.0,5.471616,3.804941,-33.47759,0.2791622,54.09213,10.10302,,LEFT_ACCELERATE,6.431079
,-1.0,5.367788,3.881345,-34.79904,0.2791837,53.46866,10.20135,,LEFT_ACCELERATE,6.398427
,7.430676,5.360498,3.845923,-36.03178,0.2792088,52.62392,10.30207,,LEFT_ACCELERATE,6.667999
,5.790605,5.529733,3.683248,-37.07674,0.2792141,51.56599,10.40239,,LEFT_ACCELERATE,7.224771
,4.88173,5.821756,3.418259,-37.92828,0.2791994,50.35828,10.502,,LEFT_ACCELERATE,7.814795
,4.393613,6.119846,3.115981,-38.64197,0.2791842,49.0789,10.60049,,LEFT_ACCELERATE,8.178712
,4.385086,6.334534,2.873139,-39.34972,0.2791689,47.71781,10.70351,,ACCELERATE,8.121902
,4.949849,6.385752,2.825033,-40.04933,0.279165,46.43861,10.80142,,ACCELERATE,7.78226
,6.213462,6.319875,2.960336,-40.78306,0.2791618,45.15052,10.90095,,ACCELERATE,7.33898
,8.931211,6.14646,3.265969,-41.52748,0.2791608,43.87604,11.00005,,ACCELERATE,6.81675
,11.19996,5.854836,3.696785,-42.27864,0.2791606,42.57496,11.10093,,LEFT_ACCELERATE,6.291521
,10.59811,5.466465,4.064851,-42.94135,0.2791704,41.20031,11.20355,,LEFT_ACCELERATE,5.931919
,8.857431,5.144061,4.247853,-43.38993,0.2791961,39.82102,11.30122,,LEFT_ACCELERATE,5.843986
,7.378758,4.980531,4.289392,-43.61626,0.279196,38.34402,11.40186,,LEFT_ACCELERATE,6.074533
,6.605419,4.949792,4.280093,-43.66388,0.2791831,36.87772,11.50053,,LEFT_ACCELERATE,6.462753
,6.31544,4.957825,4.25264,-43.64703,0.27917,35.38835,11.60056,,ACCELERATE,6.692154
,6.314515,4.95465,4.255478,-43.65168,0.2791635,33.89313,11.70096,,LEFT_ACCELERATE,6.692818
,6.083268,4.956751,4.244071,-43.64181,0.2791593,32.40145,11.80114,,LEFT_ACCELERATE,6.917514
,5.954319,4.998408,4.201615,-43.60049,0.2791601,30.86484,11.90434,,ACCELERATE,7.054203
,5.947539,5.021788,4.178408,-43.57837,0.2791618,29.42014,12.00135,,RIGHT_ACCELERATE,7.056348
,6.313529,4.985069,4.227836,-43.62701,0.2791649,27.91985,12.10221,,RIGHT_ACCELERATE,6.695265
,6.613419,4.873294,4.349203,-43.74352,0.2791618,26.40755,12.20406,,ACCELERATE,6.441215
,6.788015,4.759002,4.463563,-43.85754,0.2791601,24.91484,12.30456,,ACCELERATE,6.289582
,6.779516,4.660172,4.551589,-43.94737,0.2791597,23.47431,12.40148,,LEFT_ACCELERATE,6.273456
,6.342124,4.660075,4.540658,-43.93644,0.2791662,21.95919,12.50331,,LEFT_ACCELERATE,6.673822
,6.126169,4.737291,4.4672,-43.8622,0.2791618,20.49923,12.60146,,ACCELERATE,6.915613
,6.02832,4.808456,4.396053,-43.79104,0.279161,18.96059,12.70487,,ACCELERATE,7.019852
,6.01294,4.860763,4.341284,-43.7395,0.2791611,17.50643,12.80257,,RIGHT_ACCELERATE,7.021953
,6.264316,4.84662,4.354697,-43.75648,0.2791623,16.04857,12.9005,,RIGHT_ACCELERATE,6.740269
,6.341576,4.805619,4.396154,-43.79698,0.2791613,14.54396,13.00155,,ACCELERATE,6.665341
,6.395015,4.768408,4.43336,-43.83406,0.2791603,13.02846,13.10332,,ACCELERATE,6.613965
,6.444386,4.73388,4.467876,-43.86832,0.2791599,11.52663,13.20417,,ACCELERATE,6.566479
,6.490898,4.701403,4.500345,-43.90074,0.2791595,10.03262,13.30449,,ACCELERATE,6.521739
,6.534979,4.670666,4.531075,-43.93154,0.2791593,8.563626,13.40314,,ACCELERATE,6.479329
,6.577589,4.64098,4.560756,-43.96109,0.2791598,7.120288,13.50005,,ACCELERATE,6.438331
,6.620822,4.610881,4.59085,-43.99115,0.2791599,5.625978,13.60039,,ACCELERATE,6.396736
,6.664907,4.580195,4.621531,-44.02173,0.2791598,4.087388,13.70371,,ACCELERATE,6.354311
,6.706539,4.551227,4.650496,-44.05064,0.2791598,2.620485,13.80221,,ACCELERATE,6.31425
,6.748675,4.521915,4.679804,-44.08015,0.2791599,1.113246,13.90342,,ACCELERATE,6.273705
,6.78991,4.493229,4.708487,-44.1088,0.2791598,-0.3553567,14.00203,,ACCELERATE,6.234019
,6.832333,4.463723,4.73799,-44.13824,0.2791609,-1.869754,14.10371,,ACCELERATE,6.193184
,6.873588,4.43503,4.76668,-44.16697,0.2791597,-3.351655,14.20322,,ACCELERATE,6.153479
,6.91362,4.407184,4.794524,-44.19489,0.2791601,-4.793841,14.30006,,ACCELERATE,6.114944
,6.956755,4.377178,4.824526,-44.22476,0.2791604,-6.339919,14.40387,,ACCELERATE,6.073415
,6.997667,4.348726,4.852976,-44.25338,0.2791595,-7.823019,14.50346,,ACCELERATE,6.034031
,7.039143,4.319876,4.881823,-44.28211,0.2791598,-9.31394,14.60357,,ACCELERATE,5.994102
,7.080377,4.291194,4.910501,-44.31071,0.2791601,-10.79933,14.70331,,ACCELERATE,5.954397
,7.120764,4.263096,4.938596,-44.33868,0.2791595,-12.25352,14.80096,,ACCELERATE,5.915501
,7.163061,4.233675,4.968016,-44.36834,0.2791609,-13.79728,14.90461,,ACCELERATE,5.874774
,7.203919,4.205248,4.996439,-44.39674,0.2791598,-15.27658,15.00395,,ACCELERATE,5.835423
,7.245118,4.176593,5.025091,-44.42522,0.2791596,-16.76156,15.10366,,ACCELERATE,5.795755
,7.295738,4.148774,5.052907,-44.453,0.2791598,-18.21094,15.20098,,ACCELERATE,5.757232
,7.473464,4.119634,5.082044,-44.48238,0.2791597,-19.74618,15.30407,,ACCELERATE,5.700251
,7.885986,4.091503,5.110173,-44.51042,0.2791602,-21.21212,15.4025,,ACCELERATE,5.578877
,8.33658,4.078439,5.121577,-44.51967,0.2791604,-22.70824,15.50297,,LEFT_ACCELERATE,5.482119
